Entry_Name	Entry	Protein names	Gene Names	Organism	Gene Ontology IDs	Orthogroup	sampleA	sampleB	baseMeanA	baseMeanB	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Transcript	Scaffold	Start	Stop	Direction
SMSR1_DROME	Q9VS60	"Ceramide phosphoethanolamine synthase, CPE synthase, EC 2.7.8.- (Sphingomyelin synthase-related 1, SMSr)"	SMSr CG32380	Drosophila melanogaster (Fruit fly)	GO:0005887; GO:0006686; GO:0016021; GO:0030173; GO:0030176; GO:0033188; GO:0046513; GO:0047493; GO:2000303	OG0009152	NEOSPISA	SPISA	477.7339915	53.00152809	279.5255086	3.181733188	0.166600202	19.09801524	2.62E-81	4.22E-79	TRINITY_GG_30414_c3_g2_i6.p1	Lko057S000484	275569	283375	+
NA	NA	NA	NA	NA	NA	OG0010991	NEOSPISA	SPISA	52.40453523	532.917252	276.643803	-3.350049016	0.17586383	-19.04910754	6.68E-81	1.06E-78	TRINITY_GG_36063_c1_g1_i9.p1	Lko057S007462	296179	309759	+
NA	NA	NA	NA	NA	NA	OG0006053	NEOSPISA	SPISA	34.38590901	349.7856974	181.5724769	-3.342271714	0.175773618	-19.01463797	1.29E-80	2.01E-78	TRINITY_GG_20307_c0_g1_i2.p1	Lko057S002760	50244	50804	+
CCNB_PATVU	P24862	G2/mitotic-specific cyclin-B	NA	Patella vulgata (Common limpet)	GO:0007049; GO:0051301	OG0009568	NEOSPISA	SPISA	1712.640364	302.6694528	1054.653939	2.500921366	0.131887259	18.96256988	3.48E-80	5.33E-78	TRINITY_GG_31714_c2_g1_i2.p1	Lko057S007171	36443	39272	-
NA	NA	NA	NA	NA	NA	OG0005268	NEOSPISA	SPISA	1390.021456	211.8069526	840.1880209	2.716010515	0.143241032	18.96112082	3.57E-80	5.39E-78	TRINITY_GG_1780_c0_g1_i14.p1	Lko057S005135	771134	782588	+
NA	NA	NA	NA	NA	NA	OG0008209	NEOSPISA	SPISA	38.15864041	221.4318434	123.6861351	-2.544336419	0.134330565	-18.94085988	5.25E-80	7.80E-78	TRINITY_GG_2734_c1_g1_i1.p2	Lko057S001936	12930	13496	-
NA	NA	NA	NA	NA	NA	OG0012245	NEOSPISA	SPISA	16.77260526	179.4529237	92.69008722	-3.430547985	0.181967761	-18.8525042	2.80E-79	4.10E-77	TRINITY_GG_7440_c17_g1_i9.p3	Lko057S001177	318377	318691	+
NA	NA	NA	NA	NA	NA	OG0005293	NEOSPISA	SPISA	324.6563427	1691.546568	962.5384477	-2.382302576	0.126648646	-18.81032798	6.22E-79	8.96E-77	TRINITY_GG_17869_c0_g1_i3.p1	Lko057S002163	183930	194805	-
NA	NA	NA	NA	NA	NA	OG0006912	NEOSPISA	SPISA	1392.97988	186.5256263	829.9678952	2.899240541	0.154196982	18.80218729	7.25E-79	1.03E-76	TRINITY_GG_2318_c1_g1_i58.p2	Lko057S010707	150183	167074	-
NA	NA	NA	NA	NA	NA	OG0010194	NEOSPISA	SPISA	251.7965154	16.21117817	141.8566913	3.941419799	0.210151947	18.7550953	1.76E-78	2.46E-76	TRINITY_GG_33751_c0_g1_i3.p1	Lko057S006689	59131	61673	-
NA	NA	NA	NA	NA	NA	OG0008158	NEOSPISA	SPISA	61.41020337	796.2433537	404.3323402	-3.705854354	0.197705692	-18.74429772	2.15E-78	2.97E-76	TRINITY_GG_27154_c0_g1_i91.p2	Lko057S000423	185245	205889	+
PLAP_RAT	P54319	"Phospholipase A-2-activating protein, PLA2P, PLAP"	Plaa Plap	Rattus norvegicus (Rat)	GO:0005634; GO:0005737; GO:0006693; GO:0006954; GO:0007399; GO:0010992; GO:0016005; GO:0016236; GO:0032430; GO:0043130; GO:0043161; GO:0043162; GO:0045202; GO:0070062; GO:0070161; GO:0071222; GO:1900045; GO:1903423; GO:1903861; GO:2001224	OG0011957	NEOSPISA	SPISA	68.59569332	419.0405146	232.1366099	-2.619005046	0.139844844	-18.72793429	2.93E-78	3.99E-76	TRINITY_GG_6480_c1_g1_i1.p1	Lko057S001632	357414	367358	+
NA	NA	NA	NA	NA	NA	OG0010469	NEOSPISA	SPISA	120.2301289	774.661541	425.6314545	-2.688161962	0.143905329	-18.68007241	7.19E-78	9.65E-76	TRINITY_GG_34647_c0_g1_i91.p2	Lko057S002081	12549	13400	+
LARP7_MACFA	Q4R627	La-related protein 7 (La ribonucleoprotein domain family member 7)	LARP7 QtsA-19289	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	GO:0000122; GO:0000494; GO:0005634; GO:0005654; GO:0005829; GO:0006397; GO:0007283; GO:0008380; GO:0017070; GO:0030154; GO:0032897; GO:0048024; GO:0097322; GO:0120259; GO:1904871; GO:1905382; GO:1990438; GO:1990904	OG0011447	NEOSPISA	SPISA	119.1115388	678.2184274	380.0280868	-2.510191371	0.134426664	-18.67331446	8.16E-78	1.08E-75	TRINITY_GG_4954_c0_g1_i30.p1	Lko057S000135	288776	303724	-
NA	NA	NA	NA	NA	NA	OG0010705	NEOSPISA	SPISA	40.8971837	445.3179106	229.6268563	-3.450632025	0.188553489	-18.30054721	8.19E-75	1.07E-72	TRINITY_GG_35227_c1_g1_i9.p1	Lko057S006332	309486	324345	+
RL7_DROME	P32100	60S ribosomal protein L7	RpL7 CG4897	Drosophila melanogaster (Fruit fly)	GO:0000463; GO:0002181; GO:0003723; GO:0003735; GO:0022625; GO:0022626; GO:0035073	OG0009433	NEOSPISA	SPISA	6380.670531	994.1575336	3866.964465	2.682866771	0.147194035	18.22673569	3.17E-74	4.03E-72	TRINITY_GG_31253_c2_g1_i3.p1	Lko057S001260	702843	707709	+
ZMY11_HUMAN	Q15326	Zinc finger MYND domain-containing protein 11 (Adenovirus 5 E1A-binding protein) (Bone morphogenetic protein receptor-associated molecule 1) (Protein BS69)	ZMYND11 BRAM1 BS69	Homo sapiens (Human)	GO:0003690; GO:0003714; GO:0005634; GO:0005654; GO:0005694; GO:0006325; GO:0007049; GO:0008270; GO:0009966; GO:0034243; GO:0035064; GO:0043124; GO:0045892; GO:0046329; GO:0051607; GO:2001237	OG0006764	NEOSPISA	SPISA	5.936954427	171.3239747	83.1175639	-4.878091914	0.267636099	-18.22658427	3.18E-74	4.03E-72	TRINITY_GG_22744_c0_g1_i3.p1	Lko057S003194	87759	116092	-
NA	NA	NA	NA	NA	NA	OG0007366	NEOSPISA	SPISA	952.2098399	164.1661983	584.4561405	2.534103996	0.139558469	18.15800949	1.11E-73	1.39E-71	TRINITY_GG_24550_c0_g2_i53.p1	Lko057S004205	224642	260655	+
IFT80_HUMAN	Q9P2H3	Intraflagellar transport protein 80 homolog (WD repeat-containing protein 56)	IFT80 KIAA1374 WDR56	Homo sapiens (Human)	GO:0001649; GO:0001958; GO:0003418; GO:0005737; GO:0005813; GO:0005929; GO:0007224; GO:0010839; GO:0030992; GO:0033687; GO:0035567; GO:0035630; GO:0035720; GO:0036064; GO:0043616; GO:0060173; GO:0060271; GO:0061975; GO:0097500; GO:0097542; GO:0097731; GO:1905515; GO:2000051	OG0009432	NEOSPISA	SPISA	777.4630671	106.1137483	464.1667183	2.869104783	0.158103245	18.14703284	1.36E-73	1.68E-71	TRINITY_GG_31253_c1_g1_i4.p1	Lko057S001260	553919	596413	+
QTRT2_AEDAE	Q16RF5	Queuine tRNA-ribosyltransferase accessory subunit 2 (Queuine tRNA-ribosyltransferase domain-containing protein 1)	AAEL010968	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	GO:0005737; GO:0008479; GO:0046872; GO:0101030	OG0009507	NEOSPISA	SPISA	170.8526596	695.340464	415.613635	-2.027718405	0.111863021	-18.12679819	1.96E-73	2.39E-71	TRINITY_GG_31594_c1_g1_i18.p1	Lko057S002295	1419671	1439692	-
STX8_HUMAN	Q9UNK0	Syntaxin-8	STX8	Homo sapiens (Human)	GO:0000149; GO:0005484; GO:0005765; GO:0005768; GO:0005769; GO:0005770; GO:0005783; GO:0005802; GO:0005829; GO:0005887; GO:0006886; GO:0006906; GO:0008333; GO:0012505; GO:0016021; GO:0019869; GO:0019905; GO:0031201; GO:0031625; GO:0031902; GO:0031982; GO:0045022; GO:0045335; GO:0048278; GO:0048471; GO:0055037; GO:0071346; GO:1903076	OG0012413	NEOSPISA	SPISA	189.8507884	21.38716215	111.2344295	3.156941935	0.176876114	17.84832255	2.98E-71	3.60E-69	TRINITY_GG_7960_c2_g1_i114.p2	Lko057S001060	1854442	1857428	+
NA	NA	NA	NA	NA	NA	OG0008226	NEOSPISA	SPISA	478.0905643	101.7488409	302.4644267	2.227749372	0.12555463	17.74326732	1.94E-70	2.32E-68	TRINITY_GG_27450_c1_g1_i9.p1	Lko057S000064	360525	367389	-
NA	NA	NA	NA	NA	NA	OG0010526	NEOSPISA	SPISA	31.48829173	533.2171634	265.6284318	-4.069785628	0.229398564	-17.74111203	2.02E-70	2.38E-68	TRINITY_GG_3472_c1_g2_i1.p2	Lko057S000550	689391	696302	-
ZFAN6_MOUSE	Q9DCH6	AN1-type zinc finger protein 6 (Associated with PRK1 protein) (Zinc finger A20 domain-containing protein 3)	Zfand6 Awp1 Za20d3	Mus musculus (Mouse)	GO:0003677; GO:0005737; GO:0006625; GO:0006915; GO:0008270; GO:0031593; GO:0043066; GO:0043122; GO:0071356	OG0010782	NEOSPISA	SPISA	10.52352283	267.8892291	130.6275191	-4.648213691	0.262313354	-17.72008026	2.93E-70	3.41E-68	TRINITY_GG_35398_c1_g1_i14.p3	Lko057S003492	897473	906104	+
MYCBP_BOVIN	Q2TBP7	"c-Myc-binding protein (Associate of Myc 1, AMY-1)"	MYCBP AMY1	Bos taurus (Bovine)	GO:0003713; GO:0005634; GO:0005737; GO:0006355	OG0008308	NEOSPISA	SPISA	78.91246227	461.4723858	257.4404266	-2.549020071	0.144533133	-17.63623338	1.30E-69	1.49E-67	TRINITY_GG_27564_c2_g1_i14.p3	Lko057S007496	194636	196577	-
TIM22_DROME	Q8IN78	Mitochondrial import inner membrane translocase subunit Tim22	Tim22 CG31229	Drosophila melanogaster (Fruit fly)	GO:0008320; GO:0016021; GO:0030943; GO:0042721; GO:0045039	OG0012475	NEOSPISA	SPISA	37.01575883	216.7353723	120.8849118	-2.547421574	0.144556331	-17.62234531	1.66E-69	1.89E-67	TRINITY_GG_8165_c3_g1_i14.p1	Lko057S000085	21263	22283	-
KI10A_DROME	Q960Z0	Kinesin-like protein Klp10A (Kinesin-like protein at cytological position 10A)	Klp10A CG1453	Drosophila melanogaster (Fruit fly)	GO:0000212; GO:0000775; GO:0000922; GO:0003774; GO:0003777; GO:0005524; GO:0005813; GO:0005819; GO:0005828; GO:0005871; GO:0005874; GO:0007018; GO:0007019; GO:0007051; GO:0007052; GO:0007057; GO:0007079; GO:0008017; GO:0008574; GO:0016887; GO:0045167; GO:0051296; GO:0051298; GO:0051301; GO:0055028; GO:0061673; GO:0061867; GO:0070462; GO:0072687; GO:0090619; GO:0097431; GO:0098534; GO:1905515	OG0005119	NEOSPISA	SPISA	3221.611262	700.131424	2044.920671	2.202331999	0.125149839	17.59756165	2.57E-69	2.89E-67	TRINITY_GG_1731_c0_g1_i46.p1	Lko057S000431	116871	139619	+
ARP8_AEDAE	Q0IEG8	Actin-related protein 8	Arp8 AAEL010762	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	GO:0005524; GO:0006281; GO:0006310; GO:0006338; GO:0006355; GO:0031011	OG0011051	NEOSPISA	SPISA	430.290559	111.5281254	281.5347567	1.949384919	0.110934189	17.57244483	4.01E-69	4.45E-67	TRINITY_GG_3698_c1_g1_i2.p1	Lko057S002068	513964	524889	+
SPPL3_HUMAN	Q8TCT6	"Signal peptide peptidase-like 3, SPP-like 3, EC 3.4.23.- (Intramembrane protease 2, IMP-2) (Presenilin homologous protein 1, PSH1) (Presenilin-like protein 4)"	SPPL3 IMP2 PSL4	Homo sapiens (Human)	GO:0005791; GO:0005794; GO:0005886; GO:0006465; GO:0007204; GO:0016020; GO:0030660; GO:0032092; GO:0033116; GO:0033619; GO:0035307; GO:0042500; GO:0042803; GO:0043231; GO:0050852; GO:0070886; GO:0071458; GO:0071556	OG0006480	NEOSPISA	SPISA	321.1039903	52.28805639	195.6565545	2.611856221	0.149230317	17.50218233	1.38E-68	1.51E-66	TRINITY_GG_21751_c0_g1_i5.p1	Lko057S000353	8811	15800	-
ATTY_MOUSE	Q8QZR1	"Tyrosine aminotransferase, TAT, EC 2.6.1.5 (L-tyrosine:2-oxoglutarate aminotransferase)"	Tat	Mus musculus (Mouse)	GO:0004838; GO:0005739; GO:0006103; GO:0006520; GO:0006536; GO:0006559; GO:0006572; GO:0006979; GO:0009058; GO:0014070; GO:0016597; GO:0030170; GO:0042802; GO:0046689; GO:0051384; GO:0071548	OG0011125	NEOSPISA	SPISA	263.7376253	6.507380493	143.6968444	5.377328773	0.308518181	17.42953607	4.92E-68	5.34E-66	TRINITY_GG_3922_c0_g1_i10.p1	Lko057S005405	276866	308140	+
NPA1P_HUMAN	O60287	Nucleolar pre-ribosomal-associated protein 1 (Nucleolar protein 254 kDa) (URB1 ribosome biogenesis 1 homolog)	URB1 C21orf108 KIAA0539 NOP254 NPA1	Homo sapiens (Human)	GO:0000463; GO:0000466; GO:0001650; GO:0003723; GO:0005730	OG0012858	NEOSPISA	SPISA	136.8679822	6.52032398	76.039075	4.411593942	0.253896697	17.37554678	1.26E-67	1.36E-65	TRINITY_GG_9482_c0_g2_i1.p1	Lko057S000914	537479	564044	+
NA	NA	NA	NA	NA	NA	OG0011737	NEOSPISA	SPISA	118.7953936	1101.809179	577.5351599	-3.213693607	0.185230236	-17.34972474	1.98E-67	2.10E-65	TRINITY_GG_5785_c1_g1_i16.p3	Lko057S002690	28294	33683	-
VIGLN_HUMAN	Q00341	"Vigilin (High density lipoprotein-binding protein, HDL-binding protein)"	HDLBP HBP VGL	Homo sapiens (Human)	GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0005829; GO:0005844; GO:0005886; GO:0006869; GO:0008203; GO:0008289; GO:0034364; GO:0045296	OG0009886	NEOSPISA	SPISA	1154.127593	7922.179732	4312.551924	-2.778839594	0.160241901	-17.34152917	2.29E-67	2.40E-65	TRINITY_GG_32738_c1_g1_i4.p1	Lko057S003161	22817	44410	+
NA	NA	NA	NA	NA	NA	OG0012244	NEOSPISA	SPISA	188.6648926	991.4449953	563.2956072	-2.390617305	0.138761563	-17.22823847	1.63E-66	1.69E-64	TRINITY_GG_7440_c0_g1_i19.p3	Lko057S001177	1109873	1110361	-
PIGB_DANRE	Q7SXZ1	"GPI mannosyltransferase 3, EC 2.4.1.- (GPI mannosyltransferase III, GPI-MT-III) (Phosphatidylinositol-glycan biosynthesis class B protein, PIG-B)"	pigb zgc:63658	Danio rerio (Zebrafish) (Brachydanio rerio)	GO:0000026; GO:0000030; GO:0004376; GO:0005789; GO:0006506; GO:0016021	OG0007165	NEOSPISA	SPISA	36.54359378	206.0797222	115.6604537	-2.497145752	0.145008599	-17.22067355	1.86E-66	1.91E-64	TRINITY_GG_23893_c0_g1_i1.p1	Lko057S001145	397381	412203	+
NA	NA	NA	NA	NA	NA	OG0009057	NEOSPISA	SPISA	247.7534153	1109.303732	649.8102297	-2.164813075	0.125914366	-17.19274093	3.01E-66	3.06E-64	TRINITY_GG_30216_c0_g1_i4.p2	Lko057S001757	168685	169979	-
NA	NA	NA	NA	NA	NA	OG0008532	NEOSPISA	SPISA	696.2987634	20.44415688	380.899947	5.093944402	0.298080306	17.08916792	1.79E-65	1.80E-63	TRINITY_GG_28387_c0_g1_i2.p1	Lko057S013663	11014	19323	-
NA	NA	NA	NA	NA	NA	OG0005545	NEOSPISA	SPISA	334.977662	77.84046844	214.980305	2.104024898	0.123374467	17.05397353	3.27E-65	3.25E-63	TRINITY_GG_18845_c0_g1_i4.p1	Lko057S001391	914182	922766	+
NA	NA	NA	NA	NA	NA	OG0005050	NEOSPISA	SPISA	1103.332319	291.3793517	724.4209341	1.918237261	0.112753357	17.01268426	6.61E-65	6.52E-63	TRINITY_GG_1713_c0_g1_i7.p1	Lko057S000401	921909	925045	+
NA	NA	NA	NA	NA	NA	OG0007616	NEOSPISA	SPISA	1135.084259	282.9143462	737.4049666	2.005388458	0.117984741	16.99701534	8.64E-65	8.43E-63	TRINITY_GG_25340_c0_g1_i4.p1	Lko057S007321	86262	87266	+
AOAH_MOUSE	O35298	"Acyloxyacyl hydrolase, EC 3.1.1.77 [Cleaved into: Acyloxyacyl hydrolase small subunit; Acyloxyacyl hydrolase large subunit ]"	Aoah	Mus musculus (Mouse)	GO:0005509; GO:0005576; GO:0006631; GO:0008653; GO:0009104; GO:0031410; GO:0043231; GO:0050528; GO:0050728	OG0004347	NEOSPISA	SPISA	440.5844575	127.2142567	294.3450305	1.793007452	0.105757689	16.95392048	1.80E-64	1.74E-62	TRINITY_GG_14835_c0_g1_i11.p1	Lko057S002626	45451	75446	-
NA	NA	NA	NA	NA	NA	OG0011039	NEOSPISA	SPISA	5433.808062	1415.277858	3558.493966	1.940791654	0.114649143	16.92809555	2.79E-64	2.67E-62	TRINITY_GG_3696_c0_g1_i27.p1	Lko057S002068	1448183	1465044	-
AMN1_MOUSE	B8JKV0	Protein AMN1 homolog	Amn1	Mus musculus (Mouse)	GO:0019005; GO:0031146	OG0006275	NEOSPISA	SPISA	386.1298394	87.86920958	246.9415455	2.139189875	0.126395447	16.92458011	2.96E-64	2.81E-62	TRINITY_GG_21078_c3_g1_i18.p1	Lko057S003049	166970	167544	-
NA	NA	NA	NA	NA	NA	OG0005618	NEOSPISA	SPISA	935.5186272	244.456096	613.0227793	1.933411298	0.114485594	16.88781295	5.53E-64	5.19E-62	TRINITY_GG_19141_c1_g1_i3.p1	Lko057S000627	243059	245348	+
CD63_RABIT	Q28709	CD63 antigen (CD antigen CD63)	CD63	Oryctolagus cuniculus (Rabbit)	GO:0002092; GO:0005576; GO:0005765; GO:0007160; GO:0009986; GO:0015031; GO:0016021; GO:0016477; GO:0031226; GO:0031902; GO:0032585; GO:0035646; GO:0042470; GO:0048757; GO:0097487; GO:1900746; GO:2001046	OG0004836	NEOSPISA	SPISA	162.3363609	675.3576502	401.7462959	-2.057438354	0.122220832	-16.83377806	1.38E-63	1.28E-61	TRINITY_GG_16435_c0_g1_i5.p1	Lko057S005454	109504	116091	+
NA	NA	NA	NA	NA	NA	OG0009628	NEOSPISA	SPISA	311.6617874	1801.77636	1007.048588	-2.533840442	0.150748747	-16.80836823	2.12E-63	1.95E-61	TRINITY_GG_31904_c1_g1_i7.p2	Lko057S001248	307704	316752	+
PRDX1_DROME	Q9V3P0	"Peroxiredoxin 1, EC 1.11.1.24 (Cytosolic thioredoxin peroxidase, DPx-4783, DmTPx-1) (Thioredoxin peroxidase) (Thioredoxin-dependent peroxiredoxin 1)"	Jafrac1 TPX-1 CG1633	Drosophila melanogaster (Fruit fly)	GO:0005829; GO:0006979; GO:0007155; GO:0007281; GO:0008340; GO:0008354; GO:0008379; GO:0019430; GO:0042594; GO:0042744; GO:0045321; GO:0045454	OG0003540	NEOSPISA	SPISA	244.8506007	1023.68907	608.3085532	-2.061643352	0.123774095	-16.6565011	2.71E-62	2.47E-60	TRINITY_GG_12255_c0_g2_i2.p1	Lko057S000241	428800	433152	+
LRC47_MOUSE	Q505F5	Leucine-rich repeat-containing protein 47	Lrrc47 Kiaa1185	Mus musculus (Mouse)	GO:0003723; GO:0004826; GO:0006432	OG0003993	NEOSPISA	SPISA	123.1773725	495.119862	296.7505343	-2.009107166	0.121115378	-16.58837383	8.46E-62	7.63E-60	TRINITY_GG_13502_c1_g1_i4.p1	Lko057S001829	231148	235025	+
SIN1_DROME	Q9V719	"Stress-activated map kinase-interacting protein 1, SAPK-interacting protein 1, dSin1"	Sin1 CG10105	Drosophila melanogaster (Fruit fly)	GO:0001932; GO:0001934; GO:0005546; GO:0005737; GO:0005886; GO:0006915; GO:0019901; GO:0031932; GO:0032869; GO:0034063; GO:0038203; GO:0043539; GO:0045887; GO:0046628; GO:0048813; GO:0051897	OG0005565	NEOSPISA	SPISA	17.89316002	155.0495584	81.89947927	-3.115221233	0.188973277	-16.4849829	4.70E-61	4.21E-59	TRINITY_GG_18857_c1_g1_i46.p1	Lko057S001912	862982	886389	+
NA	NA	NA	NA	NA	NA	OG0005534	NEOSPISA	SPISA	1823.608958	337.9605756	1130.30638	2.433370755	0.148907721	16.341468	5.00E-60	4.43E-58	TRINITY_GG_18728_c0_g1_i11.p1	Lko057S010657	132825	138120	+
CF251_MOUSE	E9Q743	Cilia- and flagella-associated protein 251 (WD repeat-containing protein 66)	Cfap251 Wdr66	Mus musculus (Mouse)	GO:0005737; GO:0005856; GO:0030317; GO:0031514; GO:0036126	OG0003997	NEOSPISA	SPISA	1060.408131	218.2196174	667.3868245	2.278131875	0.139489563	16.3319164	5.85E-60	5.14E-58	TRINITY_GG_13502_c4_g1_i47.p1	Lko057S001829	155750	192487	+
UBXN1_CAEEL	Q9TXH9	UBX domain-containing protein 1	ubxn-1 F23C8.4	Caenorhabditis elegans	GO:0005634; GO:0005737; GO:0007283; GO:0030154; GO:0031397; GO:0032435; GO:0036435; GO:0042006; GO:0045732; GO:0048471; GO:1903094	OG0011020	NEOSPISA	SPISA	257.1230364	47.31267731	159.2115355	2.449961761	0.150092871	16.32297219	6.78E-60	5.89E-58	TRINITY_GG_3655_c0_g1_i3.p1	Lko057S000327	279032	294472	+
AMOT_HUMAN	Q4VCS5	Angiomotin	AMOT KIAA1071	Homo sapiens (Human)	GO:0001525; GO:0001570; GO:0001701; GO:0001702; GO:0001725; GO:0001726; GO:0003365; GO:0005654; GO:0005737; GO:0005829; GO:0005884; GO:0005886; GO:0005923; GO:0006935; GO:0007043; GO:0008104; GO:0009897; GO:0009986; GO:0016021; GO:0016525; GO:0030027; GO:0030036; GO:0030054; GO:0030139; GO:0030334; GO:0031410; GO:0034260; GO:0035329; GO:0038023; GO:0040019; GO:0042074; GO:0043116; GO:0043532; GO:0043534; GO:0043536; GO:0045793; GO:0051056; GO:0051496; GO:0090162	OG0004154	NEOSPISA	SPISA	530.0891357	173.0798548	363.4848046	1.618138565	0.099212471	16.30983033	8.40E-60	7.19E-58	TRINITY_GG_14075_c18_g1_i4.p1	Lko057S004304	206932	221734	+
COBA1_MOUSE	Q61245	Collagen alpha-1(XI) chain	Col11a1	Mus musculus (Mouse)	GO:0001502; GO:0001503; GO:0002063; GO:0003007; GO:0005201; GO:0005581; GO:0005592; GO:0005615; GO:0006029; GO:0007601; GO:0007605; GO:0008201; GO:0030198; GO:0030199; GO:0031012; GO:0035987; GO:0035989; GO:0042472; GO:0046872; GO:0048704; GO:0048705; GO:0050910; GO:0051216; GO:0055010; GO:0062023; GO:1904399	OG0004080	NEOSPISA	SPISA	46.955069	243.9243489	138.8740663	-2.390123799	0.146545651	-16.30975598	8.41E-60	7.19E-58	TRINITY_GG_13809_c7_g1_i52.p1	Lko057S002428	412053	436065	-
NA	NA	NA	NA	NA	NA	OG0011612	NEOSPISA	SPISA	72.06668557	363.8963609	208.2538674	-2.327130199	0.14284343	-16.29147515	1.13E-59	9.61E-58	TRINITY_GG_5279_c5_g1_i1.p1	Lko057S000674	108675	145243	+
DLGP4_HUMAN	Q9Y2H0	"Disks large-associated protein 4, DAP-4 (PSD-95/SAP90-binding protein 4) (SAP90/PSD-95-associated protein 4, SAPAP-4)"	DLGAP4 DAP4 KIAA0964 SAPAP4	Homo sapiens (Human)	GO:0005886; GO:0023052; GO:0031594; GO:0060090; GO:0098962; GO:0098978; GO:0098981; GO:0099572	OG0005009	NEOSPISA	SPISA	216.9791903	1276.335843	711.3456284	-2.559365911	0.157471827	-16.25284955	2.13E-59	1.79E-57	TRINITY_GG_17009_c0_g1_i18.p1	Lko057S004218	191779	224109	-
NA	NA	NA	NA	NA	NA	OG0009477	NEOSPISA	SPISA	1332.038598	341.2131667	869.6533964	1.965776155	0.121035944	16.24125933	2.58E-59	2.14E-57	TRINITY_GG_31463_c0_g1_i2.p1	Lko057S004083	8105	56987	-
NA	NA	NA	NA	NA	NA	OG0012919	NEOSPISA	SPISA	387.4239938	29.76753293	220.5176454	3.706297577	0.228239285	16.23864874	2.69E-59	2.22E-57	TRINITY_GG_9682_c2_g1_i3.p1	Lko057S018278	2060	2169	-
NA	NA	NA	NA	NA	NA	OG0011389	NEOSPISA	SPISA	191.0052891	810.4761861	480.0917077	-2.084245264	0.128526243	-16.21649567	3.86E-59	3.16E-57	TRINITY_GG_4741_c11_g1_i11.p2	Lko057S000054	435321	437982	-
NA	NA	NA	NA	NA	NA	OG0005353	NEOSPISA	SPISA	239.4091311	936.983819	564.9439854	-1.970480115	0.121551224	-16.21110878	4.21E-59	3.42E-57	TRINITY_GG_18112_c0_g1_i36.p2	Lko057S005061	76135	98891	-
NA	NA	NA	NA	NA	NA	OG0006052	NEOSPISA	SPISA	29.6217854	246.0793769	130.6353281	-3.053534828	0.188585938	-16.19174186	5.77E-59	4.64E-57	TRINITY_GG_20302_c5_g1_i9.p1	Lko057S001860	44201	119450	-
RFA2_SCHPO	Q92373	Replication factor A protein 2 (Single-stranded DNA-binding protein P30 subunit)	ssb2 SPCC1753.01c SPCC584.06c	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	GO:0000724; GO:0000781; GO:0003677; GO:0005634; GO:0005662; GO:0005829; GO:0006260; GO:0006289; GO:0035861; GO:1902981	OG0003725	NEOSPISA	SPISA	115.0649085	13.65612578	67.74080988	3.069280865	0.190068786	16.14826363	1.17E-58	9.32E-57	TRINITY_GG_12764_c0_g1_i6.p1	Lko057S000986	362886	375981	+
NA	NA	NA	NA	NA	NA	OG0012590	NEOSPISA	SPISA	186.6371934	724.3095323	437.5509516	-1.955692594	0.121658771	-16.07522898	3.81E-58	3.01E-56	TRINITY_GG_84_c0_g1_i23.p2	Lko057S000368	442996	455104	-
TTC14_DROME	Q9VGU5	"Tetratricopeptide repeat protein 14 homolog, TPR repeat protein 14 homolog"	CG6621	Drosophila melanogaster (Fruit fly)	NA	OG0009205	NEOSPISA	SPISA	961.280278	152.5856164	583.8894359	2.652326673	0.165827822	15.99446127	1.40E-57	1.10E-55	TRINITY_GG_30601_c0_g1_i25.p2	Lko057S000399	130281	141440	+
RUS3_ARATH	Q84JB8	Protein root UVB sensitive 3	RUS3 At1g13770 F21F23.21	Arabidopsis thaliana (Mouse-ear cress)	GO:0016021	OG0003424	NEOSPISA	SPISA	89.83844361	397.6576183	233.4873918	-2.14916818	0.134905748	-15.93088669	3.87E-57	3.01E-55	TRINITY_GG_118_c6_g1_i2.p1	Lko057S001100	153137	156771	+
NA	NA	NA	NA	NA	NA	OG0011017	NEOSPISA	SPISA	783.5368055	169.1202504	496.8090798	2.215274884	0.139840625	15.84142579	1.61E-56	1.24E-54	TRINITY_GG_3647_c1_g1_i1.p2	Lko057S000221	257127	271611	-
NA	NA	NA	NA	NA	NA	OG0004518	NEOSPISA	SPISA	2163.465798	312.5407513	1299.700776	2.792977132	0.177789102	15.70949565	1.30E-55	9.98E-54	TRINITY_GG_15415_c1_g1_i12.p1	Lko057S006667	29998	47939	+
FAF2_HUMAN	Q96CS3	FAS-associated factor 2 (Protein ETEA) (UBX domain-containing protein 3B) (UBX domain-containing protein 8)	FAF2 ETEA KIAA0887 UBXD8 UBXN3B	Homo sapiens (Human)	GO:0005576; GO:0005783; GO:0005811; GO:0006986; GO:0030433; GO:0030970; GO:0031625; GO:0034098; GO:0034389; GO:0035473; GO:0035578; GO:0043130; GO:0055102	OG0006405	NEOSPISA	SPISA	711.085021	128.4430002	439.1854113	2.465942753	0.15733818	15.67288216	2.32E-55	1.76E-53	TRINITY_GG_21522_c0_g2_i14.p1	Lko057S001592	100511	108689	-
